is_dorm	is_year	year_diff	from_high_school	to_high_school	from_major	to_major	is_faculty	is_gender	label
0.0	0.0	3.0	16440.0	50959.0	36.0	42.0	0.0	1.0	0.0
0.0	0.0	0.6251497005987403	0.0	3151.0	0.0	10.0	1.0	0.0	0.0
0.0	0.0	1.0	9605.0	18096.0	94.0	114.0	1.0	1.0	1.0
0.0	0.0	2.0	9771.0	16396.0	107.0	121.0	1.0	0.0	0.0
0.0	0.0	1.6251497005987403	3701.0	15244.0	10.0	11.0	1.0	0.0	1.0
0.0	0.0	1.0	1756.0	2205.0	0.0	257.0	1.0	0.0	1.0
0.0	0.0	1.0	1800.0	2849.0	320.0	327.0	1.0	1.0	0.0
0.0	0.0	2.0	3161.0	6098.0	238.0	284.0	1.0	0.0	0.0
0.0	0.0	1.0	0.0	21037.0	249.0	331.0	0.0	0.0	0.0
0.0	0.0	2.0	2248.0	3576.0	267.0	271.0	1.0	1.0	0.0
0.0	1.0	0.0	16112.0	17914.0	235.0	240.0	1.0	1.0	1.0
0.0	0.0	3.0	0.0	8851.0	2.0	10.0	0.0	0.0	0.0
0.0	1.0	0.0	2152.0	2792.0	249.0	314.0	1.0	0.0	1.0
0.0	0.0	3.0	1509.0	53147.0	0.0	314.0	1.0	0.0	0.0
0.0	0.0	1.0	2233.0	8153.0	262.0	278.0	1.0	0.0	0.0
0.0	1.0	0.0	1933.0	9586.0	112.0	122.0	1.0	0.0	1.0
0.0	0.0	1.0	2616.0	52044.0	239.0	252.0	1.0	1.0	1.0
0.0	0.0	4.0	9493.0	50963.0	0.0	284.0	0.0	0.0	0.0
0.0	1.0	0.0	1384.0	1384.0	92.0	112.0	1.0	1.0	1.0
0.0	1.0	0.0	0.0	51587.0	242.0	284.0	0.0	0.0	1.0
0.0	1.0	0.0	18118.0	52566.0	0.0	254.0	1.0	0.0	1.0
0.0	0.0	1.1193753308627947	1518.0	24034.0	297.0	308.0	1.0	0.0	1.0
0.0	0.0	0.14777430099934466	0.0	51108.0	0.0	251.0	0.0	1.0	0.0
0.0	0.0	4.0	9415.0	25542.0	252.0	255.0	0.0	1.0	0.0
0.0	0.0	3.0	3120.0	50117.0	109.0	122.0	0.0	1.0	1.0
0.0	0.0	2.0	0.0	24194.0	251.0	257.0	0.0	1.0	0.0
0.0	1.0	0.0	0.0	50410.0	95.0	111.0	1.0	0.0	0.0
0.0	0.0	3.0	3583.0	16389.0	278.0	281.0	1.0	0.0	0.0
0.0	1.0	0.0	15903.0	51074.0	28.0	36.0	1.0	0.0	1.0
0.0	1.0	0.0	0.0	21238.0	283.0	284.0	1.0	1.0	1.0
0.0	0.0	4.0	2418.0	5275.0	0.0	327.0	1.0	1.0	1.0
0.0	0.0	1.0	52244.0	52724.0	279.0	320.0	1.0	0.0	0.0
0.0	0.0	1.0	1594.0	2768.0	255.0	260.0	1.0	1.0	0.0
0.0	1.0	0.0	16383.0	20838.0	243.0	281.0	1.0	0.0	1.0
0.0	0.0	1.7891501609913116	0.0	52591.0	0.0	121.0	0.0	0.0	1.0
0.0	0.0	4.0	0.0	15368.0	0.0	28.0	0.0	1.0	0.0
0.0	1.0	0.0	0.0	58324.0	284.0	284.0	1.0	1.0	1.0
0.0	0.0	1.9555986256716549	2054.0	2867.0	250.0	260.0	1.0	0.0	0.0
1.0	0.0	3.0	3569.0	52080.0	4.0	11.0	1.0	1.0	0.0
0.0	0.0	2.0	5221.0	50170.0	235.0	316.0	1.0	0.0	1.0
0.0	0.0	2.1477743009993446	0.0	15897.0	0.0	0.0	1.0	0.0	0.0
0.0	0.0	2.0	2505.0	2599.0	235.0	279.0	0.0	0.0	0.0
0.0	0.0	2.0	0.0	2832.0	255.0	260.0	1.0	0.0	1.0
0.0	0.0	1.0	2617.0	3044.0	258.0	268.0	1.0	0.0	1.0
0.0	0.0	4.0	20927.0	50124.0	0.0	95.0	0.0	0.0	0.0
0.0	0.0	3.0	768.0	3387.0	245.0	257.0	0.0	0.0	0.0
0.0	0.0	2.0	3743.0	25278.0	107.0	109.0	1.0	1.0	0.0
0.0	0.0	3.0	0.0	50717.0	0.0	248.0	1.0	0.0	0.0
1.0	1.0	0.0	17690.0	50231.0	20.0	26.0	0.0	1.0	0.0
0.0	1.0	0.0	2230.0	2714.0	250.0	268.0	1.0	1.0	1.0
0.0	0.0	2.0	0.0	3780.0	5.0	11.0	0.0	0.0	1.0
0.0	0.0	3.0	5201.0	17238.0	0.0	99.0	0.0	0.0	0.0
0.0	0.0	3.0	0.0	13064.0	98.0	113.0	0.0	1.0	0.0
0.0	1.0	0.0	17870.0	50958.0	0.0	108.0	1.0	0.0	1.0
0.0	1.0	0.0	2608.0	20680.0	0.0	245.0	1.0	0.0	1.0
0.0	0.0	1.0	10608.0	50508.0	235.0	238.0	1.0	0.0	1.0
0.0	0.0	0.7891501609913121	0.0	17739.0	0.0	91.0	1.0	0.0	0.0
0.0	1.0	0.0	6493.0	18071.0	278.0	316.0	1.0	1.0	1.0
0.0	1.0	0.0	16267.0	19445.0	11.0	19.0	1.0	1.0	1.0
0.0	0.0	0.11937533086279473	0.0	58675.0	0.0	312.0	0.0	0.0	1.0
0.0	1.0	0.0	7316.0	25012.0	20.0	33.0	1.0	0.0	1.0
0.0	0.0	3.0	50436.0	50498.0	107.0	128.0	0.0	0.0	1.0
0.0	1.0	0.0	2328.0	2760.0	255.0	278.0	1.0	1.0	0.0
0.0	0.0	4.0	3755.0	5221.0	108.0	122.0	0.0	0.0	0.0
0.0	0.0	0.0444013743283449	1941.0	50314.0	245.0	260.0	1.0	0.0	1.0
0.0	0.0	1.0	1543.0	2862.0	0.0	245.0	1.0	1.0	1.0
0.0	0.0	1.0	50002.0	50189.0	90.0	111.0	1.0	1.0	1.0
0.0	0.0	2.0	2439.0	2662.0	245.0	259.0	1.0	0.0	1.0
0.0	1.0	0.0	2248.0	51697.0	0.0	278.0	1.0	0.0	1.0
0.0	0.0	3.0	9415.0	17214.0	251.0	275.0	0.0	1.0	0.0
0.0	0.0	2.0	1704.0	50159.0	243.0	262.0	1.0	0.0	0.0
1.0	0.0	0.3748502994012597	3240.0	18109.0	11.0	22.0	1.0	1.0	1.0
0.0	1.0	0.0	6159.0	12264.0	247.0	248.0	1.0	0.0	1.0
0.0	0.0	4.0	3749.0	9442.0	281.0	289.0	0.0	0.0	0.0
0.0	0.0	2.0	2767.0	50165.0	240.0	267.0	0.0	1.0	0.0
0.0	0.0	1.0	1565.0	57456.0	0.0	248.0	1.0	0.0	0.0
0.0	0.0	1.0	50033.0	50353.0	249.0	260.0	1.0	0.0	1.0
0.0	1.0	0.0	2871.0	5266.0	245.0	255.0	1.0	0.0	0.0
0.0	1.0	0.0	0.0	52941.0	314.0	324.0	1.0	1.0	1.0
0.0	0.0	1.0	5216.0	50028.0	239.0	241.0	1.0	1.0	1.0
0.0	0.0	1.0	20678.0	50104.0	94.0	107.0	1.0	0.0	0.0
0.0	1.0	0.0	17264.0	50078.0	0.0	240.0	1.0	0.0	1.0
0.0	1.0	0.0	22187.0	50375.0	21.0	22.0	1.0	1.0	1.0
0.0	1.0	0.0	50074.0	50398.0	0.0	0.0	1.0	1.0	0.0
0.0	1.0	0.0	3714.0	16969.0	251.0	251.0	1.0	0.0	1.0
0.0	1.0	0.0	18158.0	21800.0	242.0	251.0	1.0	0.0	0.0
0.0	0.0	3.0	2248.0	2617.0	255.0	279.0	0.0	1.0	0.0
0.0	0.0	1.044401374328345	5221.0	25832.0	255.0	277.0	1.0	1.0	0.0
0.0	0.0	1.0	0.0	50326.0	311.0	333.0	1.0	0.0	0.0
0.0	1.0	0.0	1638.0	5265.0	252.0	261.0	1.0	0.0	0.0
0.0	0.0	2.0	9523.0	16451.0	24.0	27.0	0.0	1.0	0.0
0.0	1.0	0.0	1996.0	2022.0	245.0	260.0	1.0	0.0	1.0
0.0	1.0	0.0	50314.0	50692.0	266.0	284.0	1.0	0.0	1.0
0.0	1.0	0.0	664.0	5215.0	246.0	314.0	1.0	0.0	1.0
0.0	0.0	1.7891501609913116	9321.0	50308.0	107.0	111.0	0.0	1.0	0.0
0.0	0.0	1.0	15857.0	25645.0	249.0	259.0	0.0	0.0	1.0
0.0	0.0	0.8522256990006554	0.0	51359.0	0.0	241.0	1.0	0.0	0.0
0.0	1.0	0.0	8948.0	50849.0	0.0	132.0	1.0	0.0	1.0
0.0	1.0	0.0	0.0	0.0	0.0	308.0	1.0	0.0	0.0
0.0	1.0	0.0	2467.0	2890.0	249.0	314.0	1.0	0.0	1.0
0.0	0.0	2.0	17584.0	50398.0	0.0	122.0	1.0	1.0	0.0
0.0	0.0	2.0	5789.0	51165.0	248.0	278.0	0.0	0.0	0.0
1.0	1.0	0.0	6895.0	15939.0	0.0	266.0	1.0	1.0	0.0
0.0	0.0	6.0	0.0	9634.0	262.0	289.0	0.0	1.0	0.0
0.0	0.0	1.0	9077.0	51160.0	0.0	281.0	1.0	0.0	0.0
0.0	1.0	0.0	0.0	51197.0	275.0	279.0	1.0	1.0	1.0
0.0	1.0	0.0	9262.0	9434.0	281.0	284.0	1.0	1.0	1.0
0.0	0.0	1.852225699000656	0.0	15313.0	0.0	284.0	0.0	0.0	0.0
0.0	1.0	0.0	20790.0	53597.0	260.0	316.0	1.0	0.0	1.0
0.0	0.0	1.0	9319.0	50256.0	21.0	28.0	1.0	0.0	0.0
0.0	0.0	1.7891501609913116	0.0	17934.0	0.0	111.0	1.0	0.0	0.0
0.0	0.0	1.3748502994012597	0.0	22935.0	0.0	22.0	0.0	0.0	0.0
0.0	0.0	3.0	3613.0	19776.0	0.0	121.0	1.0	0.0	0.0
0.0	1.0	0.0	694.0	25659.0	244.0	255.0	1.0	1.0	1.0
0.0	0.0	1.0	0.0	8891.0	0.0	243.0	1.0	0.0	0.0
0.0	0.0	1.0	21841.0	50083.0	249.0	249.0	1.0	1.0	1.0
0.0	0.0	1.1193753308627947	1566.0	1646.0	0.0	288.0	0.0	0.0	1.0
0.0	0.0	3.0	50005.0	53414.0	107.0	119.0	0.0	0.0	0.0
0.0	1.0	0.0	11226.0	50864.0	268.0	268.0	1.0	1.0	0.0
1.0	1.0	0.0	1566.0	11134.0	15.0	39.0	1.0	1.0	1.0
0.0	1.0	0.0	1477.0	9105.0	246.0	304.0	1.0	0.0	1.0
0.0	0.0	1.044401374328345	50028.0	50215.0	255.0	268.0	0.0	0.0	1.0
0.0	0.0	1.0	1429.0	2670.0	238.0	297.0	1.0	1.0	1.0
0.0	0.0	1.0	0.0	2767.0	235.0	260.0	1.0	0.0	1.0
0.0	1.0	0.0	3120.0	9654.0	255.0	260.0	1.0	0.0	1.0
0.0	0.0	1.0	24232.0	25551.0	238.0	261.0	1.0	0.0	0.0
0.0	0.0	1.0	9605.0	17636.0	0.0	114.0	1.0	1.0	0.0
0.0	1.0	0.0	2028.0	50010.0	0.0	262.0	1.0	0.0	1.0
0.0	0.0	2.0	9772.0	21240.0	120.0	122.0	0.0	0.0	0.0
1.0	1.0	0.0	9129.0	50152.0	281.0	284.0	1.0	1.0	1.0
1.0	1.0	0.0	5979.0	50242.0	0.0	41.0	1.0	0.0	1.0
0.0	0.0	1.0	1344.0	50031.0	0.0	235.0	1.0	0.0	0.0
0.0	0.0	2.0	0.0	1298.0	238.0	316.0	1.0	1.0	0.0
0.0	0.0	1.0	2661.0	51130.0	277.0	279.0	1.0	0.0	1.0
0.0	0.0	3.0	2617.0	2617.0	241.0	255.0	1.0	1.0	1.0
0.0	0.0	2.0	1443.0	2661.0	273.0	326.0	1.0	0.0	0.0
0.0	0.0	2.1477743009993446	9755.0	50104.0	242.0	266.0	1.0	1.0	0.0
0.0	0.0	1.0	0.0	2026.0	255.0	270.0	0.0	0.0	1.0
0.0	0.0	1.0	50151.0	52138.0	0.0	28.0	1.0	1.0	0.0
0.0	0.0	5.0	3556.0	50168.0	0.0	107.0	0.0	1.0	0.0
0.0	1.0	0.0	2960.0	17561.0	279.0	308.0	1.0	0.0	1.0
0.0	0.0	1.0	17969.0	51297.0	0.0	0.0	1.0	1.0	0.0
1.0	1.0	0.0	9381.0	21155.0	278.0	284.0	1.0	0.0	1.0
0.0	1.0	0.0	50958.0	51190.0	0.0	108.0	1.0	1.0	0.0
0.0	0.0	2.0	0.0	1774.0	245.0	268.0	1.0	1.0	0.0
0.0	1.0	0.0	9382.0	50009.0	0.0	100.0	1.0	1.0	1.0
0.0	0.0	1.1477743009993446	0.0	50963.0	0.0	274.0	0.0	0.0	0.0
0.0	1.0	0.0	1476.0	50499.0	267.0	267.0	1.0	1.0	1.0
0.0	1.0	0.0	17541.0	50060.0	107.0	108.0	1.0	0.0	1.0
0.0	0.0	2.0	3840.0	3858.0	0.0	11.0	0.0	0.0	0.0
0.0	0.0	1.0	50582.0	50909.0	0.0	282.0	1.0	0.0	0.0
0.0	0.0	2.044401374328345	1934.0	50365.0	0.0	239.0	0.0	0.0	0.0
0.0	0.0	1.0	3610.0	50008.0	0.0	122.0	1.0	1.0	0.0
0.0	1.0	0.0	25895.0	55586.0	275.0	275.0	1.0	1.0	1.0
0.0	0.0	2.3748502994012597	25085.0	50124.0	0.0	30.0	0.0	0.0	0.0
0.0	1.0	0.0	50138.0	54376.0	314.0	333.0	1.0	1.0	1.0
0.0	0.0	2.044401374328345	1960.0	50390.0	259.0	260.0	0.0	0.0	1.0
0.0	0.0	4.0	9423.0	26544.0	19.0	26.0	0.0	1.0	0.0
0.0	1.0	0.0	50033.0	50033.0	257.0	267.0	1.0	1.0	1.0
0.0	1.0	0.0	4249.0	53339.0	239.0	275.0	1.0	1.0	1.0
0.0	0.0	1.0	25542.0	50165.0	0.0	255.0	1.0	0.0	0.0
0.0	0.0	2.0	2355.0	9152.0	243.0	249.0	1.0	1.0	0.0
0.0	0.0	3.0	50899.0	50909.0	35.0	40.0	0.0	0.0	1.0
0.0	0.0	3.0	50131.0	51380.0	95.0	107.0	1.0	1.0	0.0
0.0	0.0	1.0	2401.0	25890.0	235.0	238.0	1.0	1.0	0.0
0.0	0.0	1.852225699000656	3535.0	54563.0	251.0	251.0	0.0	0.0	1.0
0.0	0.0	1.0	2191.0	2756.0	235.0	250.0	0.0	0.0	1.0
0.0	0.0	1.0	3638.0	50215.0	238.0	245.0	1.0	0.0	0.0
0.0	1.0	0.0	9530.0	16233.0	119.0	119.0	1.0	0.0	1.0
0.0	0.0	1.0	766.0	12264.0	238.0	248.0	1.0	0.0	0.0
0.0	1.0	0.0	3544.0	17537.0	111.0	111.0	1.0	1.0	1.0
0.0	0.0	1.0	2190.0	19939.0	0.0	0.0	1.0	1.0	0.0
0.0	0.0	2.0	2342.0	3934.0	285.0	333.0	1.0	1.0	0.0
0.0	0.0	1.0	50646.0	51382.0	0.0	33.0	1.0	1.0	1.0
0.0	0.0	2.0	0.0	25012.0	0.0	8.0	0.0	1.0	1.0
0.0	0.0	3.0	3842.0	13315.0	0.0	33.0	1.0	0.0	0.0
0.0	0.0	1.7891501609913116	0.0	50909.0	0.0	92.0	0.0	0.0	1.0
0.0	0.0	1.044401374328345	0.0	2768.0	241.0	249.0	0.0	0.0	0.0
0.0	0.0	1.0	2850.0	2929.0	267.0	279.0	0.0	0.0	0.0
0.0	0.0	1.1477743009993446	8977.0	17457.0	0.0	277.0	1.0	0.0	0.0
0.0	1.0	0.0	50240.0	52390.0	266.0	314.0	1.0	0.0	1.0
0.0	0.0	4.0	16784.0	51190.0	0.0	111.0	0.0	1.0	0.0
0.0	0.0	0.21084983900868792	9324.0	18158.0	119.0	119.0	1.0	0.0	0.0
0.0	0.0	3.0	0.0	1632.0	275.0	327.0	1.0	0.0	0.0
1.0	1.0	0.0	50152.0	50692.0	0.0	262.0	1.0	1.0	1.0
0.0	0.0	1.044401374328345	20572.0	50486.0	240.0	244.0	0.0	0.0	1.0
0.0	0.0	3.0	51047.0	52229.0	251.0	266.0	1.0	0.0	1.0
0.0	0.0	1.0	1924.0	50474.0	257.0	331.0	1.0	1.0	1.0
0.0	1.0	0.0	2891.0	7614.0	253.0	332.0	1.0	0.0	0.0
0.0	0.0	3.0	17540.0	25927.0	255.0	262.0	0.0	0.0	0.0
0.0	0.0	2.0	2734.0	50390.0	268.0	268.0	0.0	1.0	1.0
0.0	0.0	2.0	17137.0	17836.0	0.0	109.0	1.0	1.0	0.0
0.0	0.0	2.0	2152.0	2205.0	0.0	278.0	1.0	0.0	0.0
0.0	1.0	0.0	17140.0	50491.0	22.0	31.0	1.0	1.0	1.0
0.0	0.0	2.0	9333.0	18003.0	11.0	31.0	1.0	0.0	0.0
0.0	0.0	2.1477743009993446	4657.0	51946.0	283.0	284.0	0.0	0.0	0.0
1.0	1.0	0.0	20763.0	50550.0	245.0	268.0	1.0	1.0	1.0
0.0	0.0	1.1477743009993446	0.0	9536.0	0.0	251.0	1.0	0.0	0.0
0.0	0.0	3.0	1535.0	16228.0	237.0	260.0	0.0	1.0	0.0
0.0	0.0	2.0	24988.0	50155.0	10.0	36.0	0.0	0.0	1.0
0.0	0.0	2.0	9384.0	51004.0	12.0	19.0	1.0	0.0	0.0
0.0	1.0	0.0	16510.0	18133.0	239.0	275.0	1.0	0.0	1.0
0.0	1.0	0.0	3171.0	17766.0	236.0	289.0	0.0	1.0	1.0
0.0	0.0	1.9555986256716549	2793.0	2839.0	0.0	245.0	1.0	1.0	0.0
0.0	0.0	1.0	20603.0	20680.0	0.0	249.0	1.0	1.0	0.0
0.0	0.0	1.7891501609913116	26673.0	50072.0	103.0	131.0	0.0	0.0	1.0
0.0	0.0	2.0	3735.0	23535.0	0.0	10.0	1.0	1.0	0.0
0.0	0.0	3.0	0.0	3120.0	245.0	278.0	1.0	1.0	1.0
1.0	1.0	0.0	15244.0	50010.0	0.0	20.0	1.0	1.0	1.0
0.0	0.0	0.0444013743283449	1381.0	2755.0	237.0	259.0	1.0	1.0	1.0
0.0	0.0	1.0	3714.0	50078.0	105.0	107.0	1.0	1.0	1.0
0.0	1.0	0.0	1595.0	2674.0	239.0	245.0	1.0	1.0	1.0
0.0	0.0	1.0	1942.0	2705.0	245.0	257.0	1.0	1.0	0.0
0.0	0.0	1.0	50005.0	50005.0	108.0	113.0	1.0	1.0	1.0
0.0	0.0	4.0	0.0	574.0	268.0	270.0	0.0	0.0	0.0
0.0	1.0	0.0	2761.0	2881.0	312.0	314.0	1.0	1.0	1.0
0.0	0.0	7.0	0.0	50203.0	91.0	130.0	0.0	0.0	0.0
0.0	0.0	1.0	2355.0	16437.0	238.0	262.0	0.0	1.0	1.0
0.0	0.0	0.3748502994012597	2405.0	21398.0	0.0	5.0	1.0	1.0	1.0
0.0	0.0	2.0	0.0	51642.0	0.0	12.0	1.0	1.0	0.0
0.0	0.0	3.0	9618.0	17934.0	0.0	111.0	0.0	1.0	1.0
0.0	0.0	1.0	4281.0	20853.0	239.0	291.0	1.0	0.0	1.0
0.0	0.0	1.0	1638.0	50350.0	252.0	252.0	0.0	1.0	1.0
0.0	0.0	1.0	20616.0	20702.0	238.0	278.0	1.0	1.0	1.0
0.0	1.0	0.0	11019.0	16112.0	106.0	111.0	1.0	0.0	1.0
0.0	0.0	0.0444013743283449	0.0	5280.0	235.0	262.0	1.0	0.0	0.0
0.0	0.0	2.0	2661.0	51060.0	279.0	316.0	1.0	0.0	1.0
0.0	0.0	2.0	23341.0	50419.0	12.0	19.0	1.0	0.0	0.0
0.0	0.0	3.0	0.0	0.0	249.0	279.0	0.0	0.0	0.0
0.0	1.0	0.0	3576.0	15903.0	7.0	28.0	1.0	0.0	1.0
0.0	0.0	0.0444013743283449	1730.0	2755.0	255.0	259.0	1.0	1.0	1.0
0.0	0.0	1.0	3576.0	9757.0	91.0	103.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	9570.0	10.0	11.0	1.0	1.0	1.0
0.0	0.0	2.0	1447.0	15825.0	253.0	297.0	1.0	0.0	0.0
0.0	0.0	1.0	50354.0	51108.0	90.0	132.0	1.0	1.0	0.0
0.0	0.0	2.0	3680.0	16805.0	5.0	19.0	0.0	0.0	1.0
0.0	1.0	0.0	719.0	50165.0	235.0	249.0	1.0	1.0	1.0
0.0	0.0	1.0	719.0	52913.0	308.0	333.0	0.0	0.0	0.0
0.0	0.0	1.0	9330.0	50909.0	0.0	122.0	1.0	1.0	0.0
0.0	0.0	0.14777430099934466	0.0	50864.0	236.0	262.0	1.0	0.0	0.0
0.0	0.0	3.0	1473.0	25723.0	248.0	260.0	0.0	0.0	0.0
1.0	0.0	1.0	2323.0	50246.0	1.0	10.0	1.0	0.0	0.0
0.0	0.0	2.0	2505.0	6393.0	261.0	279.0	0.0	1.0	0.0
0.0	0.0	2.0	50146.0	50909.0	10.0	22.0	0.0	0.0	1.0
0.0	0.0	1.0	3561.0	16090.0	251.0	284.0	1.0	1.0	0.0
0.0	0.0	2.0	0.0	1473.0	0.0	240.0	1.0	1.0	1.0
0.0	0.0	1.8806246691372053	1604.0	23254.0	318.0	320.0	0.0	1.0	0.0
0.0	0.0	2.0	2951.0	10189.0	0.0	277.0	1.0	0.0	0.0
0.0	0.0	3.0	0.0	50215.0	235.0	333.0	1.0	1.0	0.0
0.0	1.0	0.0	0.0	16383.0	106.0	114.0	1.0	1.0	0.0
0.0	1.0	0.0	1774.0	11206.0	0.0	327.0	1.0	0.0	1.0
0.0	0.0	1.0	15825.0	23308.0	270.0	297.0	1.0	1.0	1.0
0.0	0.0	1.0	2581.0	50165.0	238.0	267.0	1.0	1.0	1.0
0.0	1.0	0.0	1456.0	3080.0	260.0	275.0	1.0	1.0	1.0
0.0	1.0	0.0	0.0	16671.0	246.0	327.0	1.0	1.0	1.0
0.0	0.0	1.0	50210.0	52401.0	260.0	262.0	1.0	1.0	0.0
0.0	1.0	0.0	2241.0	20731.0	235.0	259.0	1.0	0.0	1.0
0.0	0.0	1.1193753308627947	24335.0	24491.0	0.0	238.0	0.0	0.0	0.0
0.0	0.0	6.0	0.0	0.0	246.0	270.0	1.0	0.0	0.0
0.0	0.0	2.0	2233.0	3036.0	257.0	260.0	1.0	0.0	0.0
0.0	0.0	1.0	17836.0	50192.0	245.0	283.0	1.0	1.0	0.0
0.0	0.0	1.3748502994012597	15890.0	17620.0	31.0	36.0	1.0	0.0	0.0
0.0	0.0	2.0	5221.0	23308.0	238.0	267.0	0.0	1.0	1.0
0.0	0.0	1.0	3412.0	5953.0	257.0	333.0	1.0	0.0	1.0
1.0	0.0	3.0	17009.0	50547.0	0.0	0.0	1.0	1.0	0.0
0.0	1.0	0.0	12482.0	17135.0	0.0	33.0	1.0	0.0	0.0
0.0	0.0	2.210849839008688	0.0	17060.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.6251497005987403	0.0	53846.0	0.0	24.0	1.0	0.0	0.0
0.0	0.0	1.0	0.0	50043.0	242.0	284.0	0.0	0.0	1.0
0.0	0.0	4.0	15888.0	53608.0	107.0	111.0	0.0	1.0	0.0
0.0	0.0	2.789150160991312	0.0	3531.0	0.0	122.0	0.0	0.0	0.0
0.0	0.0	0.7891501609913121	9580.0	9771.0	0.0	91.0	0.0	1.0	1.0
0.0	1.0	0.0	3544.0	50747.0	0.0	235.0	1.0	0.0	1.0
0.0	0.0	2.0	26521.0	51872.0	0.0	275.0	1.0	0.0	0.0
0.0	1.0	0.0	0.0	22265.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	0.0	50310.0	50649.0	0.0	20.0	1.0	0.0	1.0
0.0	0.0	1.0	2405.0	11582.0	11.0	26.0	0.0	0.0	1.0
0.0	0.0	1.0	9752.0	50325.0	279.0	283.0	1.0	1.0	1.0
0.0	1.0	0.0	1964.0	2793.0	245.0	267.0	1.0	0.0	1.0
0.0	0.0	1.0	22237.0	50582.0	10.0	29.0	1.0	1.0	1.0
0.0	0.0	2.0	17584.0	50129.0	0.0	121.0	1.0	1.0	0.0
0.0	0.0	1.0	0.0	17264.0	0.0	103.0	1.0	1.0	0.0
0.0	0.0	1.0	50123.0	51818.0	0.0	0.0	1.0	0.0	0.0
0.0	0.0	0.8806246691372053	1297.0	8529.0	267.0	310.0	0.0	0.0	1.0
0.0	0.0	1.0	50305.0	50344.0	238.0	242.0	1.0	1.0	1.0
0.0	1.0	0.0	50474.0	50951.0	246.0	327.0	1.0	0.0	1.0
0.0	1.0	0.0	11382.0	50422.0	243.0	331.0	1.0	1.0	1.0
0.0	0.0	1.852225699000656	18003.0	20829.0	0.0	282.0	0.0	0.0	0.0
0.0	1.0	0.0	1393.0	25637.0	308.0	316.0	1.0	1.0	0.0
0.0	0.0	2.8806246691372053	0.0	2031.0	0.0	296.0	1.0	0.0	1.0
0.0	0.0	3.0	1547.0	2185.0	235.0	262.0	0.0	1.0	0.0
0.0	1.0	0.0	0.0	12327.0	249.0	260.0	1.0	0.0	1.0
0.0	0.0	1.3748502994012597	0.0	51700.0	0.0	0.0	1.0	0.0	1.0
0.0	0.0	1.0	1933.0	25825.0	112.0	120.0	1.0	0.0	0.0
0.0	0.0	2.0	50631.0	51567.0	251.0	257.0	0.0	1.0	0.0
0.0	1.0	0.0	50052.0	50497.0	10.0	31.0	1.0	0.0	1.0
0.0	0.0	3.0	17541.0	50436.0	108.0	128.0	0.0	0.0	0.0
0.0	0.0	2.0	2273.0	50892.0	0.0	260.0	1.0	1.0	0.0
0.0	1.0	0.0	1708.0	23308.0	270.0	314.0	1.0	1.0	1.0
0.0	0.0	1.0	1543.0	6399.0	252.0	267.0	0.0	1.0	1.0
0.0	1.0	0.0	22253.0	50677.0	249.0	282.0	1.0	0.0	0.0
1.0	1.0	0.0	4700.0	9580.0	0.0	20.0	1.0	1.0	1.0
0.0	0.0	0.8806246691372053	0.0	12478.0	284.0	320.0	1.0	1.0	0.0
0.0	1.0	0.0	0.0	24092.0	0.0	333.0	1.0	0.0	0.0
1.0	1.0	0.0	0.0	9768.0	249.0	251.0	1.0	1.0	0.0
0.0	1.0	0.0	13064.0	15673.0	31.0	36.0	1.0	0.0	1.0
0.0	0.0	3.0	0.0	50537.0	0.0	260.0	1.0	1.0	0.0
0.0	1.0	0.0	3313.0	50100.0	0.0	30.0	1.0	0.0	1.0
0.0	0.0	1.1193753308627947	1048.0	16130.0	284.0	284.0	1.0	0.0	1.0
1.0	0.0	1.0	2761.0	50239.0	0.0	245.0	1.0	1.0	0.0
0.0	0.0	3.0	1638.0	2734.0	252.0	272.0	0.0	1.0	0.0
0.0	0.0	1.0	0.0	25540.0	259.0	264.0	1.0	0.0	0.0
0.0	0.0	3.0	3044.0	3062.0	0.0	249.0	1.0	1.0	0.0
0.0	0.0	1.0	2557.0	2813.0	249.0	262.0	1.0	1.0	1.0
0.0	1.0	0.0	3858.0	52701.0	11.0	11.0	1.0	0.0	1.0
0.0	1.0	0.0	17236.0	50065.0	0.0	102.0	1.0	0.0	0.0
0.0	1.0	0.0	3629.0	9565.0	251.0	291.0	1.0	1.0	1.0
0.0	1.0	0.0	9783.0	51824.0	111.0	112.0	1.0	0.0	1.0
0.0	0.0	2.0	9321.0	50909.0	0.0	95.0	1.0	1.0	0.0
0.0	1.0	0.0	2919.0	5449.0	312.0	314.0	1.0	0.0	1.0
0.0	0.0	2.0	1666.0	50891.0	240.0	268.0	1.0	0.0	0.0
0.0	1.0	0.0	21037.0	50963.0	251.0	262.0	1.0	0.0	0.0
0.0	1.0	0.0	1604.0	50189.0	249.0	262.0	1.0	0.0	1.0
0.0	1.0	0.0	2248.0	20680.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	3.0	17640.0	17908.0	0.0	127.0	1.0	1.0	0.0
0.0	0.0	2.0	3530.0	50608.0	6.0	20.0	0.0	0.0	1.0
0.0	0.0	1.0	2670.0	2836.0	235.0	268.0	1.0	1.0	1.0
0.0	0.0	2.0	0.0	25084.0	0.0	112.0	1.0	1.0	0.0
